fips,random_intercept
13157,-0.88396779802363
13159,-0.7141714248736964
13161,-0.37236046889749697
13163,-0.9222752109700846
13165,-0.7436299961317342
13167,-0.49157865829000247
13169,-0.9714519202140827
13171,-0.8242233488463405
13173,-0.9230397065753786
13175,-0.7181843729945864
13177,-1.1028369040303057
13179,-1.7452142452649388
13181,-0.7492039199636186
13183,-1.816448541637333
13185,-1.5712341201792281
13187,-0.7208632122175419
13189,-1.0166321927039466
13191,-1.2646923167865904
13193,-1.0049916410937105
13195,-0.7164028950190803
13197,-1.015820491859068
13199,0.6568045219749793
13201,-0.522306067396575
13205,-1.1397869798505862
13207,-0.9079876088040926
13209,-0.729086709419283
13211,-1.072907569523548
13213,-0.6270778602989584
13215,-2.0538044129551074
13217,-1.9754887615938816
13219,-0.3835766573286126
13221,-1.0168721758340518
13223,-0.7551696500232173
13225,-1.4357256034227301
13227,-0.7181602778736422
13229,-0.5023829519580424
13231,-0.6483088330419368
13233,0.7227263027523896
13235,-0.6422296390618962
13237,0.7885379848502665
13239,-0.8024734501352072
13241,-0.4435953981501193
13243,-0.805248784169413
13245,-2.104935033782101
13247,-2.57039852986741
13249,-0.44981271056825417
13251,-0.9891066868006052
13253,-0.7358562761796745
13255,-1.1391637551482159
13257,-0.41801945674562097
13259,0.6579851696160794
13261,-0.23278373957880463
13263,-1.5503073234226823
13265,-1.0622766890976543
13267,-0.5784532180769612
13269,-0.39606547423301075
13271,0.6787660085008134
13273,-0.045882071411108546
13275,-1.2633562589124778
13277,-0.07657429178932104
13279,1.6718604918375086
13281,-0.45304455238600366
13283,-0.5763015769429733
13285,-0.9120150148914394
13287,0.6568281696353646
13289,-0.3638350025075476
13291,0.7791449674574737
13293,-0.6325646645954222
13295,-0.7119710465574512
13297,-0.980025186558983
13299,0.14645281521930764
13301,-0.9241795801079745
13303,-1.0402851623172047
13305,-0.7750167079992243
13307,-0.5531506757528036
13309,-0.6488877707030686
13311,-0.4025024225533104
13313,1.1112661743513046
13315,-0.35534084528303356
13317,0.20307072981571914
13319,-0.6937985191010189
13321,-0.9866129761766451
15001,-1.6202184332397953
15003,2.01763474673859
15005,-0.3565215214816803
15007,-0.9204396235804082
15009,-0.2567588480143037
16001,2.225484940201541
16003,-0.31204015397679946
16005,-0.9003064932291193
16007,-0.19917685637720586
16009,2.130085151646107
16011,-0.46745380914135365
16013,-0.654729483998386
16015,4.208089085546274
16017,1.3562657501207735
16019,1.6010153314708973
16021,1.8218581957309865
16023,1.277652178251432
16025,-0.4093298819663303
16027,2.6030130130238933
16029,-0.24910284559416698
16031,-0.3942223311819518
16033,-0.33141350247826856
16035,-0.2627536437476038
16037,2.8179999203277912
16039,1.1714214659300157
16041,-0.43002028016450533
16043,-0.2439587183164423
16045,-0.4749719391257353
16047,-0.2614242533017175
16049,-0.26028467257806875
16051,0.8497541199658342
16053,0.6985964781286266
16055,1.1501651444925762
16057,1.9672738340410638
16059,-0.3045881452867639
16061,-0.2324235881055352
16063,-0.35141282137927254
16065,-0.20324932710713609
16067,3.328269668462407
16069,1.0867260180571718
16071,-0.2049575592942122
16073,2.5376341848112283
16075,-0.43553716082168376
16077,-0.4359270746562601
16079,-0.4977594845925638
16081,-1.0433070748326962
16083,1.7409975640736295
16085,0.5981290906498576
16087,-0.36024543035028417
17001,3.284188176889625
17003,1.4127145492991129
17005,-0.49181827941552314
17007,0.13085358936427058
17009,-0.23818695926083866
17011,0.8937365861060541
17013,0.7886791032035875
17015,-0.362961511910654
17017,0.7177525264299663
17019,2.608439841179723
17021,-0.4202141549444174
17023,-0.26680427718019406
17025,2.624095579595101
17027,0.6743609802690502
17029,1.6339803525969636
17031,0.9161230610061949
17033,1.0036932035208863
17035,2.387725929127446
17037,0.6087065481467169
17039,-0.440707219317328
17041,2.543785432589995
17043,2.117949396481763
17045,1.0126844652872429
17047,1.6809489713979602
17049,1.3909976693890396
17051,1.339658962950074
17053,-0.46977244957173786
17055,-0.20462386200821542
17057,0.6032489520573565
17059,-0.19348231710943098
17061,-0.18749852143170184
17063,-0.8095631337143151
17065,-0.1870113130288401
17067,-0.2406185289370673
17069,1.435826174551684
17071,-0.3232117664682756
17073,0.9167788219476873
17075,1.4266795198559694
17077,1.1052392932834503
17079,-0.20545741296984732
17081,1.2887962576511451
17083,-0.48302083087069636
17085,0.6030185568009123
17087,-0.18178917229744834
17089,1.5960558506553166
17091,2.4088318682145142
17093,-1.3840832793565345
17095,0.40023096005511233
17097,2.0771355709671484
17099,1.2227007531140788
17101,-0.1997491350789621
17103,1.2443561707691464
17105,-0.4393914415459301
17107,2.793359967038747
17109,1.0128308432897957
17111,0.8426605006664903
17113,2.1514692368311383
17115,1.6456137996222344
17117,-0.4956114385254243
17119,1.2977656857198783
17121,3.001585879961792
17123,-0.5965340006208177
17125,2.1623272779433296
17127,-0.4035557671960019
17129,-0.5806087953723823
17131,0.938659644321841
17133,0.36072168825056733
17135,0.9415011103880341
17137,1.528167074640003
17139,-0.28250467542847296
17141,-0.6219231859617688
17143,-0.06760690071112528
17145,-0.19739263082870542
17147,-0.7728141166224499
17149,1.5700398600903642
17151,-0.17822180689279415
17153,1.4225585135990375
17155,2.1955847156501624
17157,-0.3754561389613356
17159,1.3367059352423436
17161,1.7598066340186886
17163,0.8035020618936957
17165,-0.2074973072865411
17167,3.668400741858449
17169,3.5758611224404024
17171,-0.22174355980688756
17173,1.3784757609700709
17175,-0.49553035850226607
17177,-0.6291787166297429
17179,1.0178947671238758
17181,1.119863608261328
17183,3.2062033917046637
17185,-0.21496761554514254
17187,-0.6142727083408258
17189,-0.2657243146316001
17191,-0.14629076364705354
17193,-0.27012796468695116
17195,1.6125976954699364
17197,2.2136009900354194
17199,-0.43909017763929054
17201,1.139035564909973
17203,-0.610177821972323
18001,-0.5008737229917412
18003,0.6256573651248123
18005,-0.9632441595463678
18007,-0.6830060618698603
18009,-0.42279587819899955
18011,1.1122799912814647
18013,-0.9330519841312351
18015,0.43127292702065706
18017,0.4954304538744546
18019,0.39900335968428285
18021,1.8746220109666902
18023,-0.6545897440016475
18025,1.3326641088641045
18027,-0.30492909630471604
18029,0.5362685572307583
18031,-0.5272672617354572
18033,-0.8886718006272155
18035,0.8139706538846976
18037,-0.6884921105725242
18039,0.6686633591104769
18041,-0.3908475888901414
18043,-1.1643376819299733
18045,-0.30400416059322277
18047,0.6690787583215272
18049,-0.36133430028789393
18051,-0.5576564085280671
18053,0.7175337426685694
18055,-0.4790690702958198
18057,0.19517993391153612
18059,-1.0360435248936248
18061,-0.7701761949788595
18063,-1.2676003288249942
18065,-0.5462802809876356
18067,0.21349993388633992
18069,-0.5815265190282594
18071,1.3800226534791447
18073,1.1023071784810543
18075,-0.4739299810650132
18077,-0.720871965822769
18079,-0.44911631816406306
18081,-0.04294066621427113
18083,-0.3653119819374972
18085,-0.6102001963664851
18087,-0.4246776679360537
18089,1.0874800132634455
18091,1.4373092046909457
18093,0.7070305077142608
18095,-0.9484308698727674
18097,1.83060787016692
18099,-0.6417437301599577
18101,-0.24652411279950273
18103,-0.4541759760182283
18105,1.0681134869705842
18107,0.5715272585387019
18109,1.1195543159047707
18111,-0.5408318837607516
18113,-0.6078828772341273
18115,-0.6271720032359769
18117,1.0589393248388326
18119,-0.6429145198815721
18121,-0.2557305865061405
18123,-0.5325255729526982
18125,-0.34632069841986207
18127,-1.2671897234357752
18129,-0.7680928552954539
18131,-0.33669115391106363
18133,-0.6001851728382932
18135,0.8353394843617538
18137,-0.471880964492063
18139,-0.4765348694925368
18141,1.3823400730059927
18143,-0.48179243337270067
18145,-0.6769032809370323
18147,0.7052549578123295
18149,-0.3190082940825798
18151,-0.7837661556808109
18153,-0.5812402269263364
18155,1.046927180588351
18157,0.8672944036243811
18159,-0.6246136326281128
18161,-0.43984487350455
18163,-0.1495203940060623
18165,0.492584932701776
18167,0.184709308474694
18169,-0.5642174535147875
18171,-0.5595893081465392
18173,-1.0136436333684287
18175,-0.5586446080801385
18177,0.5039859618496231
18179,-0.6587222476813804
18181,-0.6384861158172518
18183,-0.6710005752312377
19001,-0.39416445378966913
19003,-0.6544708602580218
19005,2.85778093397189
19007,-0.25703712236269954
19009,-0.41954089173725634
19011,-0.8722703106388023
19013,0.703549097268637
19015,-1.0435907249752134
19017,-1.0270054169068592
19019,-0.8091097745111976
19021,0.5120909484541457
19023,1.7972864507949957
19025,-0.4173607319385038
