fips,pct_hispanic,pct_black,pct_asian,total_pop,median_hh_income,pct_poverty,pct_foreign_born,pop_density,rucc_code,urban_rural,rep_vote_share_2024,crime_rate_per_100k,in_border_zone
01001,0.8,1.0,0.5,59285,69841,10.7,2.1,99.72999967253202,2.0,urban,0.7335887977652831,463.8610103736189,0
01003,1.6,0.4,1.8,239945,75019,10.5,1.1,150.92185364726907,3.0,urban,0.7934764602590862,127.9459876221634,1
01005,0.9,0.1,1.7,24757,44290,21.9,0.9,27.97375899380165,6.0,suburban,0.5741499385497747,105.02080219735832,0
01007,1.9,0.6,1.2,22152,51215,20.5,0.9,35.58728339311975,1.0,urban,0.8238494179088238,505.5976886962802,0
01009,1.7,0.1,0.6,59292,61096,14.1,0.5,91.94116949766655,1.0,urban,0.9077694235588972,640.8959050124806,0
01011,0.1,0.0,2.5,10157,36723,25.7,0.3,16.308213279184137,8.0,rural,0.269588638589618,482.4259131633356,0
01013,0.8,0.0,0.3,18807,44881,21.0,0.4,24.209664363094035,6.0,suburban,0.6140330048676244,353.4704370179948,1
01015,1.3,0.6,0.7,116141,55826,17.5,1.2,191.686551021687,3.0,urban,0.7257306780858936,370.2396225277895,0
01017,0.8,0.2,1.6,34450,49295,15.5,0.5,57.74830458786693,6.0,suburban,0.6171011618022103,502.177068214804,0
01019,1.8,0.0,0.3,25224,50769,14.5,0.3,45.56983116326747,8.0,rural,0.879714971729533,1240.8816999682842,0
01021,2.3,0.1,1.2,45500,61873,13.6,0.8,65.67203735921223,1.0,urban,0.8624732388622693,1061.5384615384614,0
01023,2.3,0.2,0.9,12525,44483,19.5,0.9,13.711314901728537,9.0,rural,0.6199758235116349,479.0419161676647,0
01025,0.6,0.1,0.5,22802,49167,20.5,0.3,18.412164560872238,9.0,rural,0.5856878573831147,478.028243136567,1
01027,0.9,0.0,0.6,14188,51852,16.5,0.4,23.49152874517822,9.0,rural,0.852385907536792,472.23005356639413,0
01029,0.9,0.0,0.4,15254,53319,13.2,0.8,27.23415747861097,8.0,rural,0.9203213486105624,852.2354792185656,0
01031,2.7,2.0,2.2,54231,64672,17.6,2.2,79.87055984483398,4.0,suburban,0.7917722664735699,272.90664011358814,1
01033,1.4,0.1,0.5,57648,56736,16.9,0.4,97.22190612158063,3.0,urban,0.7341998435812447,182.1398834304746,0
01035,0.9,0.3,0.3,11411,42266,27.6,0.2,13.420295486057356,9.0,rural,0.5702148925537232,8.763473841030585,1
01037,1.2,1.9,0.2,10323,57063,11.6,0.1,15.859356066313357,8.0,rural,0.7177234530175707,353.4704370179948,0
01039,1.4,0.3,0.6,37647,50886,18.0,0.7,36.53024894310789,6.0,suburban,0.8638102524866106,23.90628735357399,1
01041,1.2,0.0,0.3,13144,49040,16.2,0.2,21.58771303528259,8.0,rural,0.7743534148985597,174.984783931832,1
01043,1.5,0.2,0.7,89463,60916,13.9,0.5,121.76156246031834,4.0,suburban,0.9055049949699366,807.0375462481696,0
01045,2.1,1.9,0.7,49516,53955,18.7,3.0,88.24602951016267,4.0,suburban,0.7635021097046414,226.18951450036352,1
01047,0.7,0.4,0.0,37536,36810,29.0,0.3,38.35143079893229,4.0,suburban,0.33644496304939714,1054.9872122762147,0
01049,3.8,0.8,7.0,71946,51149,20.4,0.5,92.58541617626823,6.0,suburban,0.8721377292368412,255.74736608011565,0
01051,1.0,0.1,0.9,88669,75553,10.3,1.4,143.357660861798,2.0,urban,0.7624671916010499,400.365403917942,0
01053,5.9,0.5,0.5,36695,44447,21.2,0.8,38.813935065196425,6.0,suburban,0.7330280172413793,353.4704370179948,1
01055,1.4,0.5,1.8,103208,53070,17.1,0.6,192.87413198277756,3.0,urban,0.7804947460595446,65.88636539803116,0
01057,0.8,0.0,0.1,16173,50733,18.7,0.2,25.766163220356304,8.0,rural,0.8624096385542168,166.9449081803005,0
01059,2.1,0.4,9.2,31978,51493,17.4,0.5,50.44175678762586,6.0,suburban,0.8691697955778056,512.8525861529802,0
01061,2.0,0.6,0.5,26726,50951,19.1,0.6,46.521694977436624,3.0,urban,0.8870941558441559,0.0,1
01063,0.1,0.0,0.0,7589,31495,35.9,0.3,11.729102671718907,2.0,urban,0.22025883524141363,79.06179997364607,0
01065,0.5,0.0,0.2,14749,41325,23.9,0.4,22.902526466045163,2.0,urban,0.4655243885587951,353.4704370179948,0
01067,1.4,0.6,0.3,17450,60135,15.8,0.7,31.055794628272984,3.0,urban,0.7554042369217466,492.8366762177651,1
01069,1.3,0.5,1.1,107628,57531,18.0,1.1,185.62122966667445,3.0,urban,0.7409461217224619,596.4990522912253,1
01071,3.4,0.4,1.1,52839,49454,16.8,0.9,49.0151122899774,6.0,suburban,0.8596942053192856,395.5411722402014,0
01073,1.1,0.3,1.6,669744,64589,16.3,0.7,602.5368796004763,1.0,urban,0.4471601275427558,503.92388733605674,0
01075,0.8,0.8,0.4,13809,47447,15.1,0.7,22.830594269187873,8.0,rural,0.882146512648048,123.10811789412702,0
01077,1.2,0.1,0.6,95037,59082,13.6,0.4,142.26722339830366,3.0,urban,0.7600501928707534,388.2698317497396,0
01079,9.6,0.3,0.6,33182,60040,13.7,0.4,48.04220234134012,3.0,urban,0.8136440307365528,207.94406605991202,0
01081,1.1,0.5,2.3,177663,61123,18.9,1.5,292.42797271493976,3.0,urban,0.6407864323707149,424.96186600473925,0
01083,2.4,0.7,1.7,107577,83534,10.1,1.2,190.9411925304143,2.0,urban,0.7220972783410841,353.4704370179948,0
01085,0.3,0.0,0.1,10008,35160,29.6,0.5,13.975992667022753,2.0,urban,0.31253333333333333,309.75219824140686,0
01087,1.6,0.5,0.3,18951,45951,22.1,0.4,31.135344002473264,3.0,urban,0.21658511460211177,116.08886074613476,0
01089,2.0,1.0,2.0,397135,83528,10.5,2.1,495.4268719171921,2.0,urban,0.5455514504227597,396.3387764865852,0
01091,0.9,0.2,0.4,19027,44205,22.6,0.1,19.47694957574862,6.0,suburban,0.5189071265323083,353.4704370179948,0
01093,1.7,0.0,0.2,29190,50714,16.8,0.6,39.321493675991746,9.0,rural,0.9109507513762833,205.54984583761563,0
01095,3.0,0.6,6.4,98712,60946,16.3,0.9,174.4505986561655,4.0,suburban,0.8611298672068423,592.6331145149526,0
01097,1.7,0.4,1.4,413162,58119,16.3,0.7,336.0750987234889,2.0,urban,0.5830488270626223,257.76813937390176,1
01099,1.9,0.0,0.1,19580,40225,22.6,0.8,19.089985377329768,8.0,rural,0.6162921924694778,240.0408580183861,1
01101,0.8,0.4,1.7,227197,58153,19.3,1.0,289.29221153738376,2.0,urban,0.34467276613550774,206.86892872705184,0
01103,2.8,0.5,2.6,123742,64858,13.6,0.8,213.47013868232824,3.0,urban,0.7654851346492307,353.4704370179948,0
01105,0.7,0.0,0.1,8231,34368,31.2,0.2,11.437189814744094,8.0,rural,0.28561782579338285,0.0,0
01107,0.8,0.1,3.2,18843,47014,22.6,0.4,21.378305929287283,2.0,urban,0.61730486840619,440.48187655893435,0
01109,1.5,0.2,0.6,32953,47961,23.4,0.2,49.032318534741115,6.0,suburban,0.6266859711956108,203.31987982884712,1
01111,3.4,0.2,0.4,22310,51551,18.4,0.4,38.42905653577836,8.0,rural,0.8258029395753946,887.4943971313312,0
01113,1.2,1.9,2.0,58858,50046,22.2,2.2,91.79615882152395,2.0,urban,0.49160975609756097,395.86802133949504,0
01115,0.9,0.6,0.5,92903,78993,11.2,0.5,147.09842166332834,1.0,urban,0.8229062840453397,444.54969161383383,0
01117,1.0,0.6,2.1,226955,93543,6.9,1.0,288.95248512576205,1.0,urban,0.7065532624409107,44.50221409530524,0
01119,1.0,0.1,0.4,12020,37981,28.1,0.4,13.299018117661863,8.0,rural,0.2927662806151509,16.638935108153078,0
01121,0.9,0.0,0.9,81170,56249,17.7,0.7,110.16303937150558,4.0,suburban,0.6697375598521123,480.47308118763095,0
01123,3.2,0.0,0.8,41070,57185,15.2,0.2,57.31809830248921,6.0,suburban,0.7494838612216124,168.00584368151934,0
01125,0.9,0.5,1.6,234036,63947,16.7,0.7,177.1862011993301,2.0,urban,0.6029742163260939,246.11598215659131,0
01127,1.0,0.1,1.1,64886,54509,18.0,0.6,82.02725084534175,1.0,urban,0.8612595548941352,0.0,0
01129,8.4,0.0,0.0,15270,60503,18.4,0.1,14.135546375739434,8.0,rural,0.7781350482315113,667.9764243614932,1
01131,0.7,0.1,0.0,10347,42236,29.0,0.4,11.653896201542882,9.0,rural,0.34204502098435713,353.4704370179948,0
01133,2.1,0.1,1.9,23637,48032,19.5,0.9,38.55967060183895,8.0,rural,0.9201805869074492,486.5253627786944,0
02013,43.8,0.5,2.2,3423,72692,12.4,2.9,0.48996214169631336,9.0,rural,0.49360473112364184,353.4704370179948,1
02016,11.4,0.0,1.2,5178,107344,9.2,6.0,1.178686408144761,9.0,rural,0.42370322441496816,353.4704370179948,1
02020,13.4,1.4,3.1,289069,98152,9.3,3.0,169.3428561961396,2.0,urban,0.4366116295764537,353.4704370179948,1
02050,87.8,0.0,0.5,18487,70616,24.0,0.1,0.45491258504089316,7.0,rural,0.713488819427747,353.4704370179948,1
02060,33.7,4.2,1.3,878,100625,9.7,8.0,1.8217598480240167,9.0,rural,0.713488819427747,353.4704370179948,1
02063,10.1,0.1,0.2,6964,88565,4.8,2.3,0.7307302629685426,9.0,rural,0.713488819427747,353.4704370179948,1
02066,43.0,0.0,0.0,2626,75053,11.4,1.3,0.10634842859844199,9.0,rural,0.713488819427747,353.4704370179948,1
02068,6.4,0.4,4.0,2029,88935,6.6,2.5,0.16050883629761786,9.0,rural,0.713488819427747,353.4704370179948,0
02070,81.1,0.3,0.7,4780,74250,16.3,0.1,0.26071788383143607,9.0,rural,0.713488819427747,353.4704370179948,1
02090,12.0,1.2,2.0,95555,84722,6.2,3.6,13.027706715424975,3.0,urban,0.713488819427747,353.4704370179948,0
02100,10.0,0.0,0.9,2077,72607,6.1,4.3,0.8862413489624659,9.0,rural,0.713488819427747,353.4704370179948,1
02105,41.0,1.4,1.5,2313,62500,12.6,1.1,0.3526069987189175,9.0,rural,0.713488819427747,353.4704370179948,1
02110,18.9,0.4,2.3,31969,100513,8.2,1.3,11.82196740976174,5.0,suburban,0.713488819427747,353.4704370179948,1
02122,12.8,0.2,1.6,59843,77722,11.6,1.0,3.736094302841476,7.0,rural,0.713488819427747,353.4704370179948,1
02130,21.6,0.5,1.6,13870,89155,9.5,1.7,2.8556606178997828,7.0,rural,0.713488819427747,353.4704370179948,1
02150,17.2,0.4,3.7,12878,83716,7.7,2.5,1.9251122025009801,7.0,rural,0.713488819427747,353.4704370179948,1
02158,93.8,0.0,0.0,8277,48233,31.2,0.2,0.4846844604433234,9.0,rural,0.713488819427747,353.4704370179948,1
02164,78.6,0.2,0.0,1007,64000,15.2,0.1,0.04225436204143779,9.0,rural,0.713488819427747,353.4704370179948,1
02170,12.0,0.7,1.8,110677,90625,10.3,1.6,4.479525312857975,2.0,urban,0.713488819427747,353.4704370179948,1
02180,81.8,0.1,0.6,9925,76643,21.1,0.3,0.4320946056872969,9.0,rural,0.713488819427747,353.4704370179948,1
02185,54.0,1.6,1.2,10891,86313,8.3,2.2,0.12261378130871109,9.0,rural,0.713488819427747,353.4704370179948,1
02188,85.2,0.3,0.2,7611,81298,18.4,0.7,0.21341278378429956,9.0,rural,0.713488819427747,353.4704370179948,1
02195,15.0,0.6,2.4,3394,77026,5.7,1.8,1.1700106894740268,9.0,rural,0.713488819427747,353.4704370179948,1
02198,50.7,0.0,1.7,5730,59079,15.1,0.7,1.087737054064151,9.0,rural,0.713488819427747,353.4704370179948,1
02220,21.1,0.6,1.8,8393,101207,8.4,0.9,2.9243266453972363,7.0,rural,0.713488819427747,353.4704370179948,1
02230,6.0,0.0,3.1,1308,78594,6.2,2.2,3.014022949906288,9.0,rural,0.713488819427747,353.4704370179948,1
02240,17.9,2.6,1.7,6936,74223,13.3,4.3,0.2793139800772918,9.0,rural,0.713488819427747,353.4704370179948,1
02275,33.3,0.4,2.8,2106,64545,10.9,1.2,0.8239015763637909,9.0,rural,0.713488819427747,353.4704370179948,1
02282,41.9,0.0,1.2,506,80625,7.8,0.6,0.06635848118814074,9.0,rural,0.713488819427747,353.4704370179948,1
02290,73.5,0.4,0.8,5271,52642,20.8,0.8,0.03620643328095675,8.0,rural,0.713488819427747,353.4704370179948,1
04001,74.4,0.2,1.1,65680,40338,31.2,0.3,5.8651692102039465,8.0,rural,0.4040483784381217,191.83922046285016,0
04003,2.7,1.2,2.9,125458,58970,15.5,2.6,20.20302142569379,3.0,urban,0.6171177359527408,353.4704370179948,1
04005,28.3,0.3,3.9,144643,69748,17.7,0.8,7.769674367404919,3.0,urban,0.3961542818305392,353.4704370179948,0
04007,18.8,0.1,2.5,53610,59089,17.8,0.4,11.268340288860914,4.0,suburban,0.6896916621054552,298.45178138407016,0
04009,14.8,0.4,2.5,38860,67326,17.7,0.4,8.4078398620188,7.0,rural,0.7416763519518699,126.0936695831189,1
04011,4.7,0.4,2.7,9452,75239,10.8,1.0,5.129047023084691,9.0,rural,0.7075413856529736,353.4704370179948,1
04012,17.5,0.1,1.8,16605,49506,18.4,1.1,3.692807224105093,6.0,suburban,0.7224937260599656,353.4704370179948,1
04013,3.6,0.7,3.7,4491987,85518,11.3,1.4,488.1525118292478,1.0,urban,0.5176011187533441,353.4704370179948,1
04015,3.7,0.5,2.9,217420,55799,16.8,0.9,16.307987870511347,3.0,urban,0.7806111293320215,708.7664428295465,0
04017,45.8,0.3,2.0,107744,52752,24.7,0.4,10.829095694178486,4.0,suburban,0.586853525500657,212.54083754083754,0
04019,5.6,0.9,3.0,1049947,67929,14.4,1.8,114.26523651382797,1.0,urban,0.42331089941414146,747.0853290689911,1
04021,6.7,0.6,2.9,449219,77588,10.9,1.3,83.705342126247,1.0,urban,0.61144993303851,331.4641633590743,1
04023,1.3,0.4,1.8,48209,53614,20.2,1.4,38.9958310070393,6.0,suburban,0.40597975110736134,353.4704370179948,1
04025,3.3,0.5,1.9,241656,66106,12.6,1.0,29.74984867090167,3.0,urban,0.6709711406630962,275.1845598702288,0
04027,3.1,0.4,2.3,207685,60417,16.5,1.5,37.666267976384056,3.0,urban,0.6030221406582997,405.903170667116,1
05001,1.4,0.8,0.6,16773,60831,14.7,0.2,16.90587612930909,6.0,suburban,0.7244224422442245,524.6527156739999,0
05003,0.5,0.0,1.6,18722,44481,22.7,0.2,20.229248095778683,7.0,rural,0.7436045671339789,518.1070398461703,0
05005,2.1,0.4,0.6,42150,48427,14.5,0.3,76.09249225465541,7.0,rural,0.7892104496455278,434.16370106761565,0
05007,3.6,0.5,5.4,294541,89879,7.6,1.1,347.445605676131,2.0,urban,0.6385510396522239,121.54504805782557,0
05009,2.1,0.1,1.1,37896,54195,13.4,0.7,64.26068850818065,7.0,rural,0.8303412198311735,488.1781718387165,0
05011,6.1,0.0,0.0,10354,39565,20.1,0.1,15.949668945061688,7.0,rural,0.6972274732199117,608.4604983581224,0
05013,3.2,0.0,0.2,4717,63654,13.3,0.4,7.5039710214766515,9.0,rural,0.8153921091086215,784.3968624125503,0
05015,3.2,0.3,3.9,28526,55187,16.3,0.9,45.28457262930231,6.0,suburban,0.6621166459847545,297.97377830750895,0
05017,1.5,0.3,1.2,9997,39683,24.4,0.7,15.694429531862593,9.0,rural,0.48002316155182395,560.1680504151245,0
05019,1.5,0.0,1.3,21378,50985,20.2,1.6,24.686732577071957,7.0,rural,0.6046760187040748,201.14136027692018,0
05021,3.9,0.0,0.4,14399,48500,17.2,0.4,22.525758388838334,9.0,rural,0.8139487179487179,437.5303840544483,0
05023,2.2,0.3,0.3,25048,55979,13.8,0.3,45.21632871493888,6.0,suburban,0.8451659221442246,1584.9568827850526,0
05025,2.2,0.1,0.0,7491,50509,15.6,0.1,12.528631959256902,8.0,rural,0.8425480769230769,707.5156854892538,0
05027,1.0,0.1,0.1,22527,47363,22.7,0.1,29.406126277729793,7.0,rural,0.6851780926847951,341.8120477649043,0
05029,1.7,0.0,0.1,20872,51212,20.6,0.3,37.81727620331341,6.0,suburban,0.7064253176696236,766.5772326561901,0
05031,1.4,0.3,0.6,112097,57615,19.1,0.6,158.51667349000027,3.0,urban,0.691711127000715,179.3089913200175,0
05033,4.6,0.1,4.7,60792,60362,16.8,0.6,102.12532192639532,3.0,urban,0.796602191030469,475.39149888143174,0
05035,5.5,0.1,0.9,47609,54271,20.7,0.3,77.68270814655118,1.0,urban,0.4883947185545518,737.2555609233549,0
05037,7.3,0.0,0.0,16681,47012,20.1,0.4,27.065592027366737,6.0,suburban,0.7432369038311181,353.4704370179948,0
05039,1.3,0.0,0.2,6351,44694,11.2,0.4,9.517132221701793,8.0,rural,0.65,598.3309715005511,0
05041,0.2,0.4,0.0,11041,36064,28.9,0.0,14.895577177442938,9.0,rural,0.5242521057217543,353.22887419617786,0
05043,0.9,0.0,0.8,17143,41071,22.7,0.7,20.687442352539968,7.0,rural,0.6721573644650568,443.3296389196757,0
05045,1.3,0.3,1.7,126001,65071,15.0,0.7,194.6733787482146,2.0,urban,0.6657440358507974,402.37775890667535,0
05047,3.7,0.0,0.4,17220,51919,18.9,0.6,28.277379628997537,8.0,rural,0.81919577340769,586.527293844367,0
05049,4.3,0.2,0.6,12239,38941,14.8,0.5,19.804396339935483,9.0,rural,0.8168216740800647,817.0602173380178,0
05051,2.1,0.3,1.7,100062,55409,16.5,0.8,147.6680209739909,3.0,urban,0.6854304635761589,1240.2310567448183,0
05053,1.1,1.1,0.2,18111,72512,12.3,0.8,28.66173727687012,2.0,urban,0.8500062916823958,855.83347137099,0
05055,1.2,0.3,0.7,46182,56793,17.0,0.3,79.99096142255601,4.0,suburban,0.81127829218107,476.3760772595383,0
05057,1.6,0.4,0.8,19778,47654,19.0,0.7,27.19747053530075,6.0,suburban,0.7024627240743844,712.9133380523814,0
05059,1.7,0.0,0.6,33142,52644,17.1,0.1,53.89435013270883,6.0,suburban,0.7660245765526403,353.4704370179948,0
05061,2.0,0.0,1.5,12701,44492,19.8,0.2,21.624919655233025,8.0,rural,0.7370572207084468,267.695457050626,0
05063,3.2,0.0,3.8,38120,56009,19.6,0.5,49.914135679381886,7.0,rural,0.8038943990665111,839.4543546694649,0
05065,2.4,0.7,0.8,13866,47728,21.1,0.4,23.89861352979475,9.0,rural,0.8364638979838015,735.6122890523583,0
05067,4.2,0.2,0.4,16775,41215,21.2,0.2,26.47524219983095,6.0,suburban,0.7478687127024722,482.8614008941878,0
05069,1.3,0.0,0.2,65780,48552,20.6,0.4,75.40589540627481,4.0,suburban,0.398119417019276,603.526907874734,0
05071,2.9,0.8,0.8,25932,44808,19.4,0.8,39.23207238499735,7.0,rural,0.762538036740674,366.342742557458,0
05073,1.3,0.0,0.1,6211,37237,27.2,0.0,11.730543884016573,8.0,rural,0.694796676869261,499.11447431975523,0
05075,1.7,0.4,0.5,16265,44164,18.2,0.3,27.68379019271541,6.0,suburban,0.8268437107482505,608.6689209960036,0
05077,0.7,0.1,0.2,8511,36860,27.7,0.0,14.189560321000004,8.0,rural,0.48184414524683805,469.98002584890145,0
05079,1.0,0.1,0.5,12966,51667,17.7,0.3,23.175692549699413,9.0,rural,0.7547511312217194,609.2858244639827,0
05081,2.5,0.3,0.1,11959,52241,16.5,0.7,22.510864239400508,3.0,urban,0.7754763877381938,760.9331883936784,0
05083,2.0,0.1,0.5,21240,54237,14.4,0.6,29.95282227325428,8.0,rural,0.8177063877474785,941.6195856873823,0
05085,1.8,0.3,1.2,74747,71449,11.1,1.4,96.89160101843079,2.0,urban,0.7737797767782775,620.7606994260639,0
05087,4.6,0.0,2.0,17032,53888,15.0,0.8,20.416246716140634,2.0,urban,0.797857917570499,998.1211836542977,0
05089,3.0,0.7,0.6,17076,46953,17.8,0.5,28.62226839649565,9.0,rural,0.8058465916440305,632.4666198172874,0
05091,1.7,0.3,0.7,42588,49983,21.0,0.4,68.2455808672168,3.0,urban,0.7585676766382679,373.34460411383486,0
05093,1.1,0.0,0.4,39749,53428,21.0,0.2,44.06308964986625,4.0,suburban,0.660814273512385,588.6940551963571,0
05095,1.5,2.1,0.0,6681,43955,22.2,0.3,10.998238379889829,9.0,rural,0.5802262253875157,493.93803322855865,0
05097,3.1,0.1,0.9,8571,49015,20.8,0.5,10.982084049566323,8.0,rural,0.8224118942731278,303.34850075837124,0
05099,1.0,0.0,1.9,8228,41761,28.5,0.0,13.318449411464911,9.0,rural,0.7022097509645738,353.4704370179948,0
05101,2.9,0.0,0.3,7175,47395,13.3,0.1,8.738536422751215,9.0,rural,0.826274615592123,780.4878048780488,0
05103,1.5,0.0,0.5,22317,49838,17.9,0.2,30.457688828464605,7.0,rural,0.5970713273500237,730.3849083658198,0
05105,2.0,0.0,0.4,10073,60078,15.6,0.7,18.270169241405572,2.0,urban,0.7940651494868363,1022.535490916311,0
05107,0.9,0.3,0.3,15910,38874,28.7,0.0,23.04594750122604,7.0,rural,0.43239901071723,257.6995600251414,0
05109,1.9,0.1,1.2,10182,51000,18.8,0.4,16.96052257145904,9.0,rural,0.8699489084997678,324.1013553329405,0
05111,4.2,0.6,0.3,22740,47188,20.1,0.7,29.988323459358682,3.0,urban,0.8227103072064312,580.4749340369393,0
05113,5.3,0.0,0.7,19348,49252,19.0,0.3,22.58069226369771,7.0,rural,0.8591982292179046,444.4903866032665,0
05115,3.3,0.7,3.3,63830,54606,17.6,0.7,78.70996703879038,5.0,suburban,0.7675492480406694,412.031959893467,0
05117,1.0,0.0,0.5,8162,51094,9.4,0.2,12.605085149537134,8.0,rural,0.833756345177665,955.6481254594462,0
05119,1.3,0.2,2.5,398949,60385,16.2,0.8,526.0636903467498,2.0,urban,0.38647468586474687,404.5629892542656,0
05121,1.8,0.0,0.4,18733,52838,21.1,0.4,28.735445159065005,7.0,rural,0.8250576479631053,656.5953130838626,0
05123,1.1,0.2,2.1,22740,41784,27.8,0.2,35.82320994813342,6.0,suburban,0.4962470146707608,353.4704370179948,0
05125,1.6,0.2,2.2,125724,76534,9.1,0.5,173.76802765715058,2.0,urban,0.7052267281923862,563.1383029493176,0
05127,5.4,0.1,0.1,9839,45955,17.2,0.2,11.019769130344173,8.0,rural,0.8726782504493709,437.03628417522106,0
05129,4.1,0.0,0.1,7861,41978,24.5,0.2,11.805449449199664,9.0,rural,0.8660901467505241,559.7252257982445,0
05131,4.6,0.4,4.3,128448,56450,16.3,0.9,241.81508570491476,3.0,urban,0.6923215613801807,65.39611360239164,0
05133,4.1,0.0,1.7,15797,51641,19.6,0.3,28.030289206941415,6.0,suburban,0.8139835994820889,265.8732670760271,0
05135,2.9,0.0,0.0,17597,42950,17.3,0.3,29.10320927503659,9.0,rural,0.8195777351247601,647.8376996078878,0
05137,2.8,0.0,0.4,12474,38531,21.6,0.2,20.569211885375097,9.0,rural,0.8153298287264711,681.4173480840147,0
05139,1.2,0.0,0.6,38368,50221,19.4,0.3,36.9254490847916,7.0,rural,0.6701281629970424,703.7114261884905,0
05141,2.5,0.0,0.3,15936,47266,19.5,0.3,22.458669870912868,8.0,rural,0.807372654155496,1330.3212851405624,0
05143,3.4,0.4,4.5,251863,66426,14.8,1.2,267.5267010690631,2.0,urban,0.534374933526196,163.5809944295113,0
05145,1.4,0.3,0.8,77395,53435,16.4,0.8,74.85257386692501,4.0,suburban,0.8129331785773504,804.9615608243428,0
05147,0.6,0.0,0.0,6157,49982,22.8,0.0,10.5073127969815,9.0,rural,0.6656401231852178,600.9420172161767,0
05149,1.9,2.2,4.7,20195,58870,13.3,1.6,21.70604533298627,9.0,rural,0.8092767295597484,455.5583065115128,0
06001,2.1,0.8,6.1,1651949,126240,9.2,1.6,2240.054833544635,1.0,urban,0.21986600868288722,179.06121799159658,1
06003,28.1,0.0,5.9,1695,110781,12.3,0.5,2.295689388946113,8.0,rural,0.3365650969529086,1946.9026548672566,0
06005,5.0,0.3,4.6,41029,81526,7.8,1.0,69.00447653348178,6.0,suburban,0.6429980276134122,643.4473177508592,1
06007,4.3,0.5,2.4,209470,68574,18.3,1.1,127.99958972397005,3.0,urban,0.5161420897743061,484.0788657086934,1
06009,3.8,0.6,3.2,45995,79877,13.4,0.7,45.092424546213934,6.0,suburban,0.6442300240254204,1258.832481791499,1
06011,3.2,0.0,2.6,21895,75149,10.8,1.0,19.027892366859284,6.0,suburban,0.6448502556610665,529.8013245033112,1
06013,2.6,0.8,8.3,1161458,125727,8.3,1.7,1620.1199864396492,1.0,urban,0.30374171745065676,242.10948652469568,1
06015,10.3,0.5,4.3,27293,66780,11.6,1.0,27.124786539713273,7.0,rural,0.5844130540672187,520.2799252555601,1
06017,2.5,0.4,3.2,192299,106190,8.3,1.3,112.59771519261528,1.0,urban,0.5616016615814432,554.8650799016116,1
06019,3.1,0.4,3.8,1012152,71434,18.7,1.0,169.87026859528825,1.0,urban,0.5225096991988714,398.26034034413806,1
06021,3.8,0.0,1.9,28623,70487,12.4,1.7,21.78364322862355,6.0,suburban,0.6792601338055884,1320.6162876008805,1
06023,8.6,0.5,2.3,135418,61135,18.9,0.9,37.95321394753307,5.0,suburban,0.35135839893088217,568.6097859959533,1
06025,2.7,0.3,2.5,179319,56393,19.6,2.4,42.94522607617116,3.0,urban,0.5043987155370613,209.12452110484668,1
06027,15.1,0.8,4.0,18803,72432,10.5,0.4,1.843926639153481,6.0,suburban,0.5153997000807475,813.6999414986971,0
06029,2.9,0.6,4.9,910433,67660,19.0,1.1,111.92005376592091,2.0,urban,0.6079929016369694,1125.2887362386907,1
06031,3.1,0.8,3.3,152830,68750,16.8,1.4,109.87277848933896,3.0,urban,0.6176927056389032,363.14859647974873,1
06033,6.6,0.3,3.2,68139,58738,16.7,1.0,54.29047583776389,4.0,suburban,0.5070699287227894,962.7379327551035,1
06035,5.1,0.3,4.0,31177,64395,13.7,1.0,6.8651111249615395,7.0,rural,0.7766964044336307,532.4437886903806,0
06037,2.7,0.5,11.9,9848406,87760,13.6,1.4,2425.568966887259,1.0,urban,0.3298784492583944,242.58748065422972,1
06039,5.0,0.3,2.8,158790,75496,19.9,1.2,74.30796087534948,1.0,urban,0.606544772620722,830.0270797909188,1
06041,1.9,0.5,10.1,258765,142785,7.8,1.8,497.49005213793805,1.0,urban,0.17156184471420624,186.26939501091724,1
06043,6.2,0.4,1.9,17060,65378,13.9,0.4,11.77494154746961,8.0,rural,0.6083053963447604,1588.5111371629544,0
06045,6.8,0.4,2.5,90709,64688,15.2,1.2,25.866554906009345,4.0,suburban,0.3600074513665274,283.32359523310805,1
06047,3.0,0.2,2.6,285597,65044,18.4,1.0,147.36657425014198,2.0,urban,0.5223720957870343,612.0512470369086,1
06049,6.3,0.0,3.1,8646,56648,20.3,0.4,2.189840268379665,8.0,rural,0.7410071942446043,555.1700208188757,0
06051,6.8,0.0,1.3,13169,86953,11.0,0.4,4.319256933222253,7.0,rural,0.39442916093535074,318.9308223859063,0
06053,2.5,0.6,4.4,435834,94486,12.6,1.7,132.8066721225768,2.0,urban,0.34596516874464106,253.76634223121647,1
06055,2.5,0.4,4.9,136070,108970,8.4,1.5,180.95014691553462,3.0,urban,0.32023470559549466,170.50047769530389,1
06057,2.6,0.5,2.9,102452,84905,10.6,1.1,106.97041863944494,4.0,suburban,0.4365671019496006,458.75141529691956,0
06059,2.0,0.4,5.0,3164063,113702,9.5,1.6,3990.69333420943,1.0,urban,0.486292336095462,41.62369712613181,1
06061,2.4,0.8,3.8,412435,114678,6.7,1.5,293.11331551405675,1.0,urban,0.5438417895646755,292.89463794294863,1
06063,4.9,0.7,2.7,19607,64946,10.7,0.7,7.67979719188893,9.0,rural,0.5874807593637763,353.4704370179948,0
06065,3.1,0.7,5.8,2449909,89672,11.1,1.6,339.8284102513141,1.0,urban,0.5064967409791153,284.13300249111296,1
